"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"GLOS","1919W","Literature and Human Rights","Twin Cities","What are human rights? Who gets to define them? Can literature reimagine (or challenge) fundamental rights? What is the role of literature before human rights violations? Discriminatory immigration practices, work exploitation, transphobia, and genocide are some of the examples of human rights violations that different communities have been experiencing throughout history. In this course, we will explore the work of creative and autobiographical literature in validating these experiences, denouncing them, challenging the very idea of who gets to be human and who gets to benefit from Eurocentric ideas of rights and even on preventing human rights violations. We will read the Declaration of Human Rights and explore its history to understand its limitations. We will then dive into the work of biographical and creative authors around the globe to understand different views of what inalienable rights should be and who they should serve. We will get to hear from specialists in the field as well as authors who engage in these conversations. By the end of the semester, we will have learned about how human rights can be differently viewed and applied around in different societies. Moreover, we will have engaged meaningfully in the discussions about being human and human rights. We will have a better understanding of how communities resist human rights violations.

This course is taught by Ana Cláudia São Bernardo (she/they), an Assistant Professor in African American & African Studies and in the Institute for Global Studies at the University of Minnesota. Her academic work explores Afro-Brazilian and Latin American cultures with a special focus on Black women writers and the creative ways they challenge injustice. Ana is Afro-Brazilian and a UMN PhD alum, Ana’s teaching brings together Black Diaspora Studies, Black Feminisms, and questions of space, power, and belonging. Ana’s commitment to social justice is visible in her classroom. She is the proud daughter of a retired maid and the mother of a very active preschooler. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"GLOS","3609","Novels and Nations","Twin Cities","How do emerging and postcolonial nations enlist fiction in their claims to sovereignty and autonomy? How do the novel's literary techniques and strategies perform a unique brand of political and social critique vis a vis nations and nationalisms? We will focus on novels from a variety of national contexts from the Global North and South to show how literary analysis can be a companion to the social sciences in illuminating the historical and social contexts of the nation-state. In addition, we will consider the function of literature in allowing stateless nations to imagine a shared connection. We will also focus on the inner workings of the novel in order to understand the conventions and mechanisms of the genre and how it interconnects with related forms such as cinema, performance, and the visual arts.  ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"GWSS","1003W","Women Write the World","Twin Cities","Concepts in literary studies. Poems, plays, short stories, novels, essays, letters by women from different parts of world. Focuses on lives, experiences, and literary expression of women, including basic concepts of women's studies.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"GWSS","3301W","Women Writers","Twin Cities","Complexities of women's roles and way women writers have used various genres of literature to articulate personal and social struggles. Fiction, poetry, drama, critical nonfiction texts. Fidelity/betrayal within relationships and societal perceptions. What images of femininity do these writers convey? How do formal and stylistic devices transform meaning? ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"GWSS","3303W","Writing Differences: Literature by U.S. Women of Color","Twin Cities","Interpret/analyze poetry, fiction, and drama of U.S. women minority writers. Relationship of writer's history, ethnicity, race, class, and gender to her writings.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"GWSS","4303W","Writing Differences: Literature by U.S. Women of Color","Twin Cities","Interpret/analyze poetry, fiction, drama of U.S. women minority writers. Relationship of writer's history, ethnicity, race, class, gender to writings.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"HIST","1102","Medieval Tales and their Modern Echoes","Twin Cities","Knights of Round Table, dragon-slayers, magic djinn, pilgrims in Hell. How stories have been retold in modern fiction, film, arts. Texts from Europe/other regions of globe.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"HIST","3102","Medieval Tales and their Modern Echoes","Twin Cities","Knights of Round Table, dragon-slayers, magic djinn, pilgrims in Hell. How stories have been retold in modern fiction, film, arts. Texts from Europe/other regions of globe.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"HIST","3416","Imperialism and its Critics:  Ethical Issues, Literary Representations","Twin Cities","Significant episodes of several imperial nations to underscore themes of ethics/literature.","3","3","No","1","3","A-F - A-F Grade Basis","-","Fall Even Year"
"HMED","1015W","The Value of Health: An Introduction to Health Humanities","Twin Cities","This course introduces students to the study of Health Humanities, a field that recognizes all the ways that the achievement of health and the practice of medicine are deeply rooted in the human experience of culture, power, history, ethics, as well as science. By applying the methods, concepts, and content from traditional humanities disciplines, the health humanities aim to improve health care by influencing its practitioners to refine and complexify students’ judgments based on a deep and complex understanding of illness, suffering, personhood, and related issues. We will explore all the ways that health and medicine are shaped not just by the clinical encounter, but by social, political, and cultural forces that make the experience of medicine, health, and care ever more important. 

This course prioritizes BIG CONVERSATIONS about health, wellness, illness, care, and selfhood. It also prioritizes the need to develop effective skills of communication through in-class conversation and out-of-class writing. Additionally, this course recognizes the relationship between reading, searching for and interpreting evidence, and the clinical skills of diagnosis, patient advocacy, and humane medicine. In order to achieve these aims, we will be writing about the readings in formal and informal ways, always with an eye toward how we see agency, power, and humanity at work in the representation of medicine, illness, and health. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"HMED","3135W","Imagining Disability","Twin Cities","From the blinding of Oedipus and the madness of Lear to the lameness of Charles Xavier and the autism of Charles in The Curious Incident of the Dog in the Night-Time, the history of literature is filled to the brim with representations of people with disabilities. This course explores the historical, social, political, and medical construction of disability in a range of literary texts in order to understand the complex ways that the conception of disability changes over time. By examining the way that literature represents bodily difference, we will be better able to imagine a more inclusive and more just vision of society. ","3","3","No","1","3","OPN - Student Option No Audit","-","Every Spring"
"HSEM","3243H","The Evolution of Care & Belonging in the United Kingdom","Twin Cities","This Honors Seminar comprises both a course taught here at the University of Minnesota, as well as an embedded May-term trip to the UK. 

“[E]very one of us is alive because others care for us,” argues Talia Schaffer. “None of us are autonomous; our very selfhood is intermeshed with others.” This course explores the concept of care and its history, ethics, philosophy through representations of care in literature. For Butler, the concept of care and relationality “furnishes a sense of political community of a complex order, and it does this first of all by bringing to the fore the relational ties that have implications for theorizing fundamental dependency and ethical responsibility.” Relationality and dependency are not only central to how we constitute ourselves, according to Butler, but are central to how we ought to think about politics differently. This course takes as its starting point Butler’s claim that we are constituted by those ties to others and, then, asks how our view of society, history, and literature changes when we prioritize the concept of care. 

You will work with the core question of how our view of society, history, and literature changes when we prioritize the concept of care. Through a variety of guest lectures on care as it relates to marginalized communities, as well as guided museum and site tours, you will gain an understanding of how care can help to create a more inclusive and just society for all.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"HSEM","3251H","Sensation-The Past and Future of True Crime","Twin Cities","True crime as a genre is exploding in popularity. For example, the first two seasons of the podcast Serial have been downloaded 340 million times. What is at the core of the fascination with these stories? What does this appetite tell us about our culture, ourselves? Whose concerns are elevated? Whose are ignored? And what does consuming this kind of media do to our perceptions of crime levels and safety? Is true crime exploitation or an opportunity for justice? In this course, we will look at the history of the genre, from murder ballads to nineteenth-century newspaper wars where publisher titans Hearst and Pulitzer sent reporters out to solve crimes. We’ll discuss Ida B. Wells’ coverage of the largely overlooked crime of lynching, and the creation of the “nonfiction novel” by Truman Capote with his classic In Cold Blood. We will also explore the influence of this nonfiction form on other genres, like the mystery novel, and analyze the effect of technology on these narratives. Crowdsourced investigations via social media and a return to the serial form of the 19th century in long-form podcasts have been some of the surprising results. We will explore the ethics of this kind of reporting and nonfiction writing and look at the way that the increasing number of diverse voices has changed the genre.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"JWST","1201","The Bible: Context and Interpretation, World of the Hebrew Bible","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.

prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"JWST","3201","The Bible: Context and Interpretation, World of the Hebrew Bible","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.

prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"JWST","3635","Anne Frank: Perspectives on Her Life and Legacy","Twin Cities","This course examines Anne Frank’s iconic status as a Holocaust victim as well as an object of identification in the context of her ethnic heritage, the historical circumstances under which she came to the Netherlands, the particularity of her hiding situation, and the overwhelming success of her published journal. With a special emphasis on a broader understanding of antisemitism and racism then and now, this course takes the diary and its legacy in film, stage, and television adaptations as well as in memory culture as the basis for critical discussions.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"JWST","3837","Hebrew Literature: Settlement and Ideology","Twin Cities","An introductory survey of Modern Hebrew Literature and its journey from Eastern Europe through Ottoman/British Palestine to the State of Israel. The class centers on the manner in which Hebrew literature has envisioned the Middle East or “the Orient,” reflecting, manipulating, or challenging orientalist paradigms. The first part of the course focuses on Hebrew literature written by Eastern European writers, their fantasies of the East as well as their engagements with orientalist or anti-Semite prejudices. The second part examines Hebrew literature’s attempts to “nativize” in Palestine. Finally, we will read a series of texts by Ashkenazi, Mizrahi, and Palestinian Israeli writers that complicate any attempt to position Hebrew within an Orient/Occident dichotomy. No prior familiarity with Hebrew literature is necessary. All texts will be read in English.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"MEST","1002","Medieval Tales and their Modern Echoes","Twin Cities","Knights of the Round Table, dragon-slayers, magic djinn, pilgrims in Hell. How these stories have been retold in modern fiction, film, and the arts. Texts from Europe and other regions of globe.  ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"MEST","3002","Medieval Tales and their Modern Echoes","Twin Cities","Knights of the Round Table, dragon-slayers, magic djinn, pilgrims in Hell.  How these stories have been retold in modern fiction, film, and the arts. Texts from Europe and other regions of globe.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"MEST","3072","Witchcraft, Possession, Magic: Concepts in the Atlantic Supernatural, 1500-1800","Twin Cities","Salem is what typically comes to mind when we think of witchcraft, and our class will indeed focus on the 1692 trials and their aftermath. But we will also range more broadly, exploring witchcraft in the early Atlantic world by paying special attention to the roles played by magic and possession. A fundamental aspect of this course, moreover, is its distinction as a literary one. This is not a class about how witchcraft, possession, and magic “change over time” but a class about their representations. From the beginning, we will be deeply attentive to the fact that each and every “evidence” of witchcraft, possession, or magic is an act of representation in the first place. As literary historians, we will move from Europe to the Americas, looking at how invocations and accusations of witchcraft traveled between the 16th and late-18th centuries. More importantly, as literary critics, we will trace and examine depictions of witchcraft and the idea of the witch across four interrelated socio-historical contexts: the Protestant Reformation in 16th-century Europe; slave medicine and obeah in the Caribbean; possession and the “invisible world” in Puritan Massachusetts; and revivalism in 18th-century New England. By the end of this course, you will be able to interpret literary texts and understand the literary aspects of historical documents; place literature in relation to its historical and cultural contexts; locate and evaluate relevant scholarship and cultural commentary; and formulate and communicate a focused and stylistically appropriate that supports its claims with textual evidence, especially through close and critical reading.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"MEST","3101","Knights and Pilgrims in Medieval Literature","Twin Cities","Medieval writers and readers were fascinated by stories about knights and about pilgrims.  In this course, we study some of the best-known and most compelling narratives and poems from the Middle Ages.  Although written hundreds of years ago, these literary works speak to us of the human desire to strive for meaning and excellence, to work toward shared ideas of community, and to explore worlds beyond the sometimes narrow confines of home.

Knights and pilgrims appear as central figures in a wide range of literary works.  Some of the texts are humorous, like Chaucer's Canterbury Tales in which pilgrims, from social classes ranging from knights to tradespeople, travel together and tell stories.  Some are exciting and emotional, like Malory's retelling of stories about King Arthur and his knights.  Others provide us with explorations of longing for change:  in these works people search for new kinds of social and spiritual life such as Margery Kempe's autobiographical account of her experiences as a pilgrim to Rome and the Holy Land.  Still others, such as Langland's Piers Plowman, which incorporates pilgrimage and chivalric quest, critique and explode static ideas about social problems such as poverty and hunger.  Some draw our attention to the dangers and turmoil involved in love and relationships, such as Marie de France's courtly, aristocratic lays:  Marie's knights and ladies take up the search for love and meaning.  Some, finally, invite us to imagine ourselves in mysterious otherworlds, such as Mandeville's Travels and Sir Orfeo, both of which focus on travel and self knowledge.  These exciting and challenging works continue to speak to us about the quest to pursue ideals and to change the world and ourselves","3","3","No","1","3","AFV - A-F or Audit","-","Fall Odd Year"
"MEST","3502","Scandinavian Myths","Twin Cities","Literary and cultural investigation of the popular beliefs, myths, and religion of the medieval Scandinavians; the interaction of paganism and Christianity; the reflection of myths in Old Scandinavian literature and art.  All readings in English.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"RELS","1201","The Bible: Context and Interpretation, World of the Hebrew Bible","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"RELS","3075","Witchcraft, Possession, Magic: Concepts in the Atlantic Supernatural, 1500-1800","Twin Cities","Salem is what typically comes to mind when we think of witchcraft, and our class will indeed focus on the 1692 trials and their aftermath. But we will also range more broadly, exploring witchcraft in the early Atlantic world by paying special attention to the roles played by magic and possession. A fundamental aspect of this course, moreover, is its distinction as a literary one. This is not a class about how witchcraft, possession, and magic “change over time” but a class about their representations. From the beginning, we will be deeply attentive to the fact that each and every “evidence” of witchcraft, possession, or magic is an act of representation in the first place. As literary historians, we will move  from Europe to the Americas, looking at how invocations and accusations of witchcraft traveled between the 16th and late-18th centuries. More importantly, as literary critics, we will trace and examine depictions of witchcraft and the idea of the witch across four interrelated socio-historical contexts: the Protestant Reformation in 16th-century Europe; slave medicine and obeah in the Caribbean; possession and the “invisible world” in Puritan Massachusetts; and revivalism in 18th-century New England. By the end of this course, you will be able to: interpret literary texts and understand the literary aspects of historical documents; place literature in relation to its historical and cultural contexts; locate and evaluate relevant scholarship and cultural commentary; and formulate and communicate  focused and stylistically appropriate that supports its claims with textual evidence, especially through close and critical reading. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"RELS","3201","The Bible: Context and Interpretation, World of the Hebrew Bible","Twin Cities","The Hebrew Bible and Old Testament are literary collections that modern Jewish and Christian traditions maintain as important, but these collections were initially produced by ancient Israelite scribes who composed and/or compiled the biblical texts at particular time periods in the ancient Near East. This course will introduce the academic study of biblical texts, which demands critical analysis of the literature and an openness to reading the literature from the perspective of ancient Israelite writers (who lived in a world far different from today). The course will spend considerable time on the literary (and scribal) composition of biblical prose texts; time will also be spent on the historical circumstances of biblical prophets and other writers of the biblical texts. This course will only address the ancient setting of the biblical texts and not re-interpretations in Jewish or Christian traditions. Given the scope of the course, modern interpretations of the biblical literature will not be discussed; we will only focus on this literature in its ancient setting.prereq: Knowledge of Hebrew not required","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"RUSS","3404","Tolstoy in Translation","Twin Cities","Novels, stories, and philosophical writings of Leo Tolstoy.","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"RUSS","3411","Dostoevsky in Translation","Twin Cities","A prophet who predicted the October Revolution, the creator of characters so psychologically complex they inspired Freud, a political radical who endured a mock execution and exile to Siberia, a religious nationalist who mocked the racism of the “left” of his time, a forerunner of the Existentialists—Fyodor Dostoevsky has been called all these things and more. His “polyphonic” novels present contradictory points of view so convincingly that readers are sometimes swayed to the view he seems to have wanted to argue against. With novels that survive translation remarkably well, Dostoevsky has had enthusiastic readers across the world ever since he was alive and writing. In this course, we will read several of his best-known pieces of fiction, analyzing his artistic methods as well as his philosophical views. We will consider how his works are related to his eventful life and the debates of mid-nineteenth century Russia, on the one hand, and on the other to universal human themes.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"RUSS","3421W","Literature: Middle Ages to Dostoevsky in Translation","Twin Cities","Russian literature from about 1000 A.D. to mid-19th century; emphasizing writers of the first half of the 19th century.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"RUSS","3422W","Literature: Tolstoy to the Present in Translation","Twin Cities","This course helps you meet the Liberal Education core requirement in Literature through close study of the structure, ideas, cultural context, and meaning of the works we read together.

Russian 3/5422 introduces students to five of the most significant Russian writers from the mid-19th to the 20th century through close study of the structure, ideas, cultural context, and meaning of their works. At the same time, some of the course’s primary objectives include analyzing complex texts, integrating context, developing interpretive skills, and engaging with scholarly conversation through carefully designed writing assignments such as textual analysis, informal canvas reflections, and a final research essay. 

In the course of our readings, we will engage in the detailed analysis of assigned works informed by an understanding of the general cultural and historical context, as well as expectations of the time and place in which these literary works were created. The cultural and historical background will be presented through a series of lectures and assigned readings given as an introduction to the close study of the texts themselves. During the subsequent discussions, the works will be considered from the varied points of view existing contemporaneously to them as well as from the perspective of later literary developments both in Russia and in the West. Special attention will be given to major trends, experiments, searches, traditions, and conventions of Russian literary history. Main emphasis will be put on the exploration of the works themselves, their significance in Russian culture, history, and human experience as a whole. 

We will also enrich our exploration of these literary master works by viewing the selected excerpts of their creative screen adaptations both in the Russian and Western cinema. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"RUSS","3641","Russian Myths and Folktales","Twin Cities","This course examines Russian folklore, including its roots in pre-Christian Slavic traditions, and its relationship with modern culture and experience. We will explore the connection between fairytales and myths and the evolution of Russian culture and nationality. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"RUSS","5404","Tolstoy in Translation","Twin Cities","Novels, stories, and philosophical writings of Leo Tolstoy.","3","3","No","1","3","OPT - Student Option","001186","Spring Even Year"
"RUSS","5411","Dostoevsky in Translation","Twin Cities","A prophet who predicted the October Revolution, the creator of characters so psychologically complex they inspired Freud, a political radical who endured a mock execution and exile to Siberia, a religious nationalist who mocked the racism of the “left” of his time, a forerunner of the Existentialists—Fyodor Dostoevsky has been called all these things and more. His “polyphonic” novels present contradictory points of view so convincingly that readers are sometimes swayed to the view he seems to have wanted to argue against. With novels that survive translation remarkably well, Dostoevsky has had enthusiastic readers across the world ever since he was alive and writing. In this course, we will read several of his best-known pieces of fiction, analyzing his artistic methods as well as his philosophical views. We will consider how his works are related to his eventful life and the debates of mid-nineteenth-century Russia, on the one hand, and on the other to universal human themes.","3","3","No","1","3","OPT - Student Option","001186","Spring Even Year"
"RUSS","5421","Literature: Middle Ages to Dostoevsky in Translation","Twin Cities","Russian literature from about 1000 A.D. to mid-19th century; emphasizing writers of the first half of the 19th century.","3","3","No","1","3","OPT - Student Option","001186","Every Fall"
"RUSS","5422W","Literature: Tolstoy to the Present in Translation","Twin Cities","This course helps you meet the Liberal Education core requirement in Literature through close study of the structure, ideas, cultural context, and meaning of the works we read together.

Russian 3/5422 introduces students to five of the most significant Russian writers from the mid-19th to the 20th century through close study of the structure, ideas, cultural context, and meaning of their works. At the same time, some of the course’s primary objectives include analyzing complex texts, integrating context, developing interpretive skills, and engaging with scholarly conversation through carefully designed writing assignments such as textual analysis, informal canvas reflections, and a final research essay. 

In the course of our readings, we will engage in the detailed analysis of assigned works informed by an understanding of the general cultural and historical context, as well as expectations of the time and place in which these literary works were created. The cultural and historical background will be presented through a series of lectures and assigned readings given as an introduction to the close study of the texts themselves. During the subsequent discussions, the works will be considered from the varied points of view existing contemporaneously to them as well as from the perspective of later literary developments both in Russia and in the West. Special attention will be given to major trends, experiments, searches, traditions, and conventions of Russian literary history. Main emphasis will be put on the exploration of the works themselves, their significance in Russian culture, history, and human experience as a whole. 

We will also enrich our exploration of these literary master works by viewing the selected excerpts of their creative screen adaptations both in the Russian and Western cinema. ","3","3","No","1","3","OPT - Student Option","001186","Every Spring"
"SCAN","3502","Scandinavian Myths","Twin Cities","Literary and cultural investigation of the popular beliefs, myths, and religion of the medieval Scandinavians; the interaction of paganism and Christianity; the reflection of myths in Old Scandinavian literature and art.  All readings in English.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"SCAN","3503","Scandinavian Folklore","Twin Cities","Literary and folkloristic investigation of Scandinavian folktales and legends.  Readings in translation for nonmajors.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"SCAN","3602","The Literary Fairy Tale in Scandinavia","Twin Cities","Literary fairy tales from Scandinavia, especially Hans Christian Andersen. Readings in translation for non-majors.","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spr & Summer Odd Yr"
"SCAN","3605","The Scandinavian Short Story","Twin Cities","In a digital age when communication forms have become briefer, more direct, and more immediate, the appeal of the short narrative is obvious. As opposed to lengthier genres like the epic poem or the novel, the short story can be easily read in a single sitting, giving the reader a satisfying sense of experiencing the narrative arc to its end without interruption. Rather than seeing the cultural ascendance of the short-form narrative as a troubling sign of our dwindling attention spans, this course focuses on the characteristics and the virtues of the compact narrative. In this course, students will read classic Scandinavian short stories—seeking to understand the formal qualities of this established literary genre—and also examine micronarratives of many kinds in different media, including prose poetry, mini essays, music videos, and short films. ","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"SCAN","3613","Children's Literature in Scandinavia","Twin Cities","Analysis and discussion of representative works in Scandinavian children.s literature from picture books to young adult books using a variety of critical methods of interpretation. Taught in English. ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"SCAN","3614","Blood on Snow: Scandinavian Thrillers in Fiction and Film","Twin Cities","Scandinavian crime novels/films against background of peaceful welfare states. Readings in translation for non-majors. Scandinavian majors/minors read excerpts in specific languages.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"SCAN","3634","Scandinavian Women Writers","Twin Cities","Investigation of issues important to women as articulated by Scandinavian women writers.  Historical overview of women's writing in Scandinavia and in-depth investigation of texts by contemporary women writers. All readings in translation.","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"SCAN","5605","The Scandinavian Short Story","Twin Cities","In a digital age when communication forms have become briefer, more direct, and more immediate, the appeal of the short narrative is obvious. As opposed to lengthier genres like the epic poem or the novel, the short story can be easily read in a single sitting, giving the reader a satisfying sense of experiencing the narrative arc to its end without interruption. Rather than seeing the cultural ascendance of the short-form narrative as a troubling sign of our dwindling attention spans, this course focuses on the characteristics and the virtues of the compact narrative. In this course, students will read classic Scandinavian short stories—seeking to understand the formal qualities of this established literary genre—and also examine micronarratives of many kinds in different media, including prose poetry, mini essays, music videos, and short films. ","3","3","No","1","3","OPT - Student Option","001186","Fall Even, Spring Odd Year"
"SCAN","5634","Scandinavian Women Writers","Twin Cities","Issues important to women as articulated by Scandinavian women writers. Historical overview of women's writing in Scandinavia. In-depth investigation of texts by contemporary women writers. All readings in translation.","3","3","No","1","3","OPT - Student Option","001186","Fall Even, Spring Odd Year"
"SOC","3005","Social Science Fiction","Twin Cities","This course applies theories, concepts, and principles from social science disciplines, such as sociology, political science, and anthropology, to social science fiction novels, stories, and films, to understand how soc-sci-fi contributes to knowledge about current societal conditions. Soc majors/minors must register A-F.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"SPAN","3104V","Honors: Introduction to the Study of Hispanic Literatures","Twin Cities","Structures, meaning, and social/historical function of diverse literary texts.

prereq: 3015, Spanish [major or minor]or Span-Port major","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"SPAN","3104W","Introduction to the Study of Hispanic Literatures","Twin Cities","SPAN 3104W offers students an introduction to the main literary genres, including prose, poetry, theater, and essay, as well as the critical methods used to analyze literary works produced in Hispanic contexts throughout different historical periods. By actively engaging with Iberian and Spanish American literary traditions through close reading and class discussions, students will develop and sharpen their analytical and critical thinking skills. In addition, in line with the University of Minnesota’s renewed emphasis on and commitment to writing-intensive classes across the curriculum, students will be required to write a series of essays in formal Spanish. Students are expected to be able to read, write, and actively participate in class discussions and activities.

Prereq: a grade of C- or better in SPAN 3015W or 3015V or 3019W","3","3","No","1","3","OPT - Student Option","011071","Every Fall & Spring"
"SPAN","3612","Don Quijote and its legacy","Twin Cities","This course is taught in English. The focus of the course will be on Cervantes’ Don Quijote, a text that has been called “the classic and purest model of the novel as genre” (Bakhtin). Our analysis shall draw on a rich array of literary/cultural theory and criticism to address the reception of this novel by different generations of readers. Our analysis and discussions will highlight key aspects of the novel, among them, 1) The formal dimensions of Cervantes’ text, especially its extraordinary display of storytelling skills and devices (multiple “authors,” narrators and narratees), and how those and other techniques contribute to the larger project of decentering traditional loci of authority; 2) The question of irony, self-reflexivity, and the constant testing of classical concepts of poetic discourse through a narrative practice that resists adherence to rules; and, 3) The literary, cultural, social, and historical underpinnings of Cervantes’ fiction as well as the relevance of Don Quijote today. Other topics introduced in the discussions include the question of censorship; the topic of arms and letters; the debates about history and fiction and truth in fiction; the appearance and disappearance of the “author”; illusion and reality; character development; the matter of justice and injustice; the exploration of self and other; the scourge of ethnic cleansing; the mass-oriented theater of the time as sociopolitical propaganda; and, above all, reading as a potentially liberating activity, thus tying it with the larger discussions of the importance of critical thinking, humanistic education, and the liberal arts.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"TH","4382","Inventing Ireland","Twin Cities","What does the idea of being “Irish” mean? The content of this course will employ a cultural studies and performative theory approach to exploring the development and representation of Irish identity and “Irishness” in the 20th Century through the lens of literature, drama, and film.  The course will be a three-week long study abroad course with pre-departure readings and films, on-site readings of plays and short stories, and a final project due upon return.  By studying the history and works engaged in creating and interpreting this idea of Irish identity, both from and external to Ireland, students will be asked to engage in a more complex way with the ideas of heritage, culture, and national identity in general.  Students will also read selected of essays on culture and Irish history. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
