"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"HIST","3444","Chicana and Chicano History I","Twin Cities","Experiences of people of Mexican descent in the United States. Important eras in histories of Mexico, the United States, and Mexican Americans. Central role of Chicana/os in U.S. history, culture, and politics. Topics include race, ethnicity, gender, sexuality, immigration, migration.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HIST","3445","Abajo Con La Migra: Immigration and the Latino/a Experience","Twin Cities","As part of a longer tradition in Latino/a/x radical thought, this upper-division, interdisciplinary course explores the experiences of migrants from Latin America to the United States in the 20th and 21st centuries, and its roots in colonialism from previous centuries. It will consider the transnational context in which migrants cross borders by investigating not only their reception in the United States, but the complex processes occurring within their homelands as well. The class will also explore migrant engagements with U.S. society, pre-existing Latino/a/x and other ethnic communities, and experiences within the political, economic, and social aspects of life at the local and global level. At central issue will be the role of U.S. foreign policy in Latin America that contributes to the context in which people migrate, development of border patrolling as a key part of U.S. immigration policy, the cultural and social innovations created out of the process of diaspora, the relationship among different Latina/o/x groups and the emergence of “Latinidad” in the U.S., and the historical and on-going struggle for immigrant rights.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HIST","3446","Chicana and Chicano History II: WWII, El Movimiento, and the New Millennium","Twin Cities","Experiences of people of Mexican descent in the U.S. Notions of citizenship from WWII. Chicano civil rights movement. Impact of immigration patterns/legislation. Cultural wars, changing demographics. Social, economic, and political changes that influenced day-to-day life of Mexican Americans. Meaning of racialized ""Mexican"" identity. How different groups of Mexicans have understood their relationships to other Americans and other Latino groups.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"HIST","3456","Social and Intellectual Movements in the African Diaspora","Twin Cities","Political, cultural, historical linkages between Africans, African-Americans, African-Caribbeans. Socio-political movements/radical intellectual trends in late 19th/20th centuries within African Diaspora. Resistance in Suriname, Guyana, Caribbean. Protest organizations, intellectual discourses, radical movements in United States/Europe.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HIST","3462","From Subjects to Citizens: The History of East Asia From 1500 to the Present","Twin Cities","How Asian states, societies, economies, and cultures linked with one another and with European powers. How period's historical effects still resonate. Covers India, China, Japan, Korea, and Indochina.","3","4","No","1","4","OPT - Student Option","-","Every Spring"
"HIST","3466","Religion and Society in Imperial China","Twin Cities","Varieties of religious experience in imperial China. Religion as lived practices. Textual traditions. Buddhism, Daoism, Confucianism, relations among them. Western missionary enterprise in China.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3469","History of Women and Family in China, 1550-Present","Twin Cities","In this class, we will examine women, gender relations, and family in China from about 1550 to the present. We will read fiction, poetry, memoirs, and works by historians, as well as watch films and examine visual evidence. We will always be attentive to questions of how we know what we know and of the nature of the sources we are looking at.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3471","Modern Japan, Meiji to the Present (1868-2000)","Twin Cities","Japan's early development as industrial/imperial power after Meiji Restoration of 1868. Political developments in Taisho years: social, cultural, economic trends that supported them. Militarization/mobilization for war in 1930s. Japan's war with China, Pacific War with the United States. American Occupation. Postwar economic recovery, high growth. Changing political/popular culture of 1980s, '90s.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HIST","3511","Muslims and Jews: Conflict and Co-existence in the Middle East and North Africa since 1700","Twin Cities","Diversity of social/cultural interactions between Muslims and Jews and between Islam and Judaism since 1700. What enabled the two religious communities to peacefully coexist? What were causes of conflict? Why is history of Muslim-Jewish relations such a contested issue? ","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"HIST","3514W","Water and Oil: An Environmental History of the Middle East","Twin Cities","Water and Oil focuses on the far‑reaching impacts of environmental change upon Middle Eastern societies, culture, politics, economic development or underdevelopment, and violence. It offers a narrative of the Middle Eastern past that is not framed by a specific place, ethnic group, religion, or intellectual tradition. The course is designed to enable students to think deeply about technology and the environment across the Middle East, and the region’s development as shaped by local practices, global politics, economic interests, and the struggle for resource management.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3534","Introduction to Jewish History and Cultures","Twin Cities","This course traces the development of Judaism and Jewish civilizations from their beginnings to the present. With over three millennia as its subject, the course must of necessity be a general survey. Together we will explore the mythic structures, significant documents, historical experiences, narratives, practices, beliefs, and worldviews of the Jewish people. The course begins by examining the roots of Judaism in the Hebrew Bible and the history of ancient Israel but quickly focuses on the creative forces that developed within Judaism as a national narrative confronted the forces of history, especially in the forms of the Persian, Greek, and Roman empires.  Rabbinic Judaism becomes the most dominant creative force and will receive our greatest attention, both in its formative years and as it encounters the rise of Christianity and Islam. After studying the Jewish experience in the medieval world, we will turn to Judaism’s encounter with the enlightenment and modernity. The historical survey concludes by attending to the transformations within Judaism and Jewish life of the last 150 years, including a confrontation with the experience of the Holocaust. Woven throughout this historical survey will be repeated engagements with core questions: “Who is a Jew?” “What do Jews believe?” “What do Jews do?” “What do we mean by ‘religion’?”   “How do Jews read texts within their tradition?” And perhaps most importantly, “How many answers are there to a Jewish question?” Students in this course can expect to come away with some knowledge of the Bible in Judaism, rabbinic literature and law, Jewish mysticism and philosophy, Jewish nationalism and Zionism, Jewish culture, ritual, and worship in the synagogue, the home, and the community, and Jewish celebrations of life cycle events and the festivals.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HIST","3547","The Ottoman Empire","Twin Cities","Survey of Islam's most successful empire, from its founding circa 1300 to its demise in 1923. Lands, institutions, peoples, historical legacy.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HIST","3549W","Islam: Religion and Culture","Twin Cities","This course serves as an introduction to the rise of Islam and its spread, tracing its journey from a local to a global religion. Special emphasis will be placed on the “classical period” of Islamic history, from the formation of the Qur’an in the seventh century CE to the fall of Abbasid Baghdad in the thirteenth century CE, while still tracing the trajectories of Islamic identity on into the early modern and modern world. We will pay careful attention to the historical context in which Islam arose and the dialogue it has maintained with other world religions from its very beginning. While engaging with important developments in Islamic thinking and culture in the Middle East and North Africa, we will also study the history of Islam in Europe and eastern Asia. A core aspect of this course will be to highlight the Qur’an and the Hadith as foundational documents in the development of Islamic religious identity. At the same time, this course will introduce students to the literary, scientific, political, philosophical, and artistic achievements of this formative period in Islamic history. Throughout this course, we will maintain a focus on the relationship between Muslims and their religious neighbors, especially Jews and Christians. We will highlight recurring themes in these relationships, from scholarly competition to neighborly cooperation to violence and, at times, sustained warfare.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3606","Christians, Muslims, and Jews in the Middle Ages","Twin Cities","A Pew Research survey of the global religious landscape in 2010 found 2.2 billion Christians (31.5% of the world?s population), 1.6 billion Muslims (23.2%), and 14 million Jews (.2%). In this class, we explore how the histories of these religious communities became deeply entangled in an age of diplomacy, trade, jihad, and crusade.","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"HIST","3611","Medieval Cities of Europe: 500-1500","Twin Cities","European cities changed from Roman times through the urban nadir of the Early Middle Ages to the flowering of cities in the High and Late Middle Ages.�We explore planned towns, ad hoc developments, revived Roman sites, and economic, political, cultural, and sensory elements of city life.�Students design a medieval city using Arc.GIS and StoryMap. Contact the instructor for more information.","3","3","No","1","3","OPN - Student Option No Audit","-","Every Fall & Spring"
"HIST","3613","History of the Crusades","Twin Cities","Crusading spirit in Europe. Results of classic medieval crusades, ca 1095-1285. States established by crusaders in the Near East. Internal European crusades. Chronological prolongation of the crusading phenomenon.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"HIST","3615W","Women in European History: 1500 to the Present","Twin Cities","History of women in Western Europe from early modern period to present. Changes crucial to women's lives. Family/kinship structure, control over property, organization of work, religious ideas/practices, education, politics, beliefs/attitudes about female body.","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"HIST","3616","The Hundred Years War: France and England in the Middle Ages","Twin Cities","Politics, society, and culture in medieval France from the end of the Carolingians to the end of the Hundred Years War.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall"
"HIST","3617","Pagans, Christians, Barbarians: The World of Late Antiquity","Twin Cities","Between classical and medieval, pagan and Christian, Roman and barbarian, the late antique world was a dynamic age. This course will focus on the Mediterranean region from the end of the second to the mid-eighth century. We will examine political, cultural, religious and socio-economic transitions that characterized this period, including elements of continuity and change. We will consider the significance of such factors as the conversion of Constantine, the rise of Constantinople, Christian responses to culture, the monastic movement, the persistence of paganism, the fall of Rome, barbarian invasions, the rise of Islam, and developments in philosophy, theology, and education.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"HIST","3704W","Daily Life in Europe: 1300-1800","Twin Cities","Living conditions and daily life in Europe before the Industrial Revolution. Topics include marriage and family, life at court, nobles, peasants, disease, farming, livestock-raising, urban life, the middle classes, manufacturing, trade, piracy, witchcraft, war, crime, and social deviance.","3","3","No","1","3","OPT - Student Option","-","Fall Even, Spring Odd Year"
"HIST","3713W","The Age of Enlightenment: European Art and Culture in the 18th Century","Twin Cities","“The Age of Enlightenment” is a 3-credit course intended to satisfy the Liberal Education Core requirement for the Historical Perspectives Core. Focusing on the transformations of the visual and plastic arts over the long 18th century (1680-1815), this course will introduce students to the seminal cultural shifts characteristic of the so-called European Enlightenment. Topics will include European travel and the Grand Tour; overseas colonial expansion, connectivity, and the globalization of Europe; secularization, materialism, libertinism, and the new morality; the Scientific Revolution and the creation of the modern scientific disciplines; the new public sphere and its mass, democratizing impulses; modern commercialism, capitalism and industrialization; and the percolation of new revolutionary political impulses.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"HIST","3718","Sites of Reckoning: Berlin’s History in Memorials","Twin Cities","This course explores public sites of commemoration in Berlin, a place of political and social turbulence in the 20th century. A vibrant cultural center and the heart of German Jewish life from the 18th-century Enlightenment-era through the Weimar Republic of the 1920s, Berlin next became the command center for the Nazi reign of oppression, war, and the deportation of Jews and non-Jewish people to sites of mass murder on an industrial scale. After the war, when Germany was divided into East and West, its capital was too. Millions fled the Soviet controlled German Democratic Republic (GDR), making their way first to West Berlin. To stem the tide of refugees, the East German government in 1961 built a high cement wall that cut off streets and divided neighborhoods, surrounding West Berlin with a border surveilled by guards with shoot-to-kill orders. Only in 1989 did courageous, peaceful demonstrations lead to the opening of the border, the eventual end of the one-party dictatorship in East Germany, and reunification into a single Germany the following year.  

As significant events recede into the past, how can the following generations commemorate and learn from them? What forms of memorialization do justice to the victims? How can sites of memory offer understanding of events that seem foreign and alienating today?  

This 3-credit embedded Global Seminar investigates Berlin as a site of history and how Germans have engaged with the past in their public-facing exhibits and memorials. Students will experience first-hand how artists, scholars, museum curators, and policy makers have designed and debated memorial spaces and monuments that prompt visitors’ engagement with a difficult past. Students will read about, visit, discuss, and then write about various memorial sites, becoming informed and critical interlocutors of public monuments. In addition to several written reflections, students will write a final reflection paper at the end of the term. There will also be informal group assignments and in-class presentations.","3","3","No","1","3","A-F - A-F Grade Basis","013375","Periodic Spring"
"HIST","3722","Studies in 20th-Century Europe From the End of World War II to the End of the Cold War: 1945-91","Twin Cities","Social, economic, political, and cultural impacts of WWII upon Europe. Division of Europe. Communist regimes in Eastern Europe, cooperation in Western Europe. Impacts of modernization. End of Cold War.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"HIST","3726W","The Century of Refugees: A Global History of Forced Migration, 1900s-2000s","Twin Cities","This course examines the world-historical events that structured global flows of refugees in the Twentieth Century (and beyond), the evolution of refugee protection systems that emerged in response, and the rise of the “refugee” as a legal/political/cultural subject and as an agent of historical change. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3746","Game of Thrones: Emperors, Knights and Witches in Central Europe","Twin Cities","This course traces the rise and fortunes of the Habsburg family from their emergence in the late 13th century to the end of the Holy Roman Empire in 1806. We use the family to explore key themes of the period including the Black Death, Hussite wars and peasant revolts, the new print culture, developments of the Reformation, European expansion and Enlightenment culture.

prereq: None","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"HIST","3749","Central and Eastern European Migrants in Minnesota","Twin Cities","In this class, we will use Minnesota, particularly the Twin Cities, as a lens through which to examine the history of Central and Eastern European migration to the United States (U.S.) from the late 19th century to the present. Moving chronologically and from the global to the local, this class will first examine the complex and intertwined reasons that prompted people to settle (either temporally or permanently) in the U.S. in the late 19th and early 20th centuries. We will explore the communalities and differences between the Poles, Ukrainians, Germans, Czechs, Slovaks, Jews, Hungarians, Slovenes, Croats, and Serbs who made up this initial wave of migration, and assess how these migrants shaped the urban and social fabric both in the United States, and in St. Paul and Minneapolis. Second, the class will examine how these communities evolved over the course in the 20th century by a) exploring topics such as ethnic identity maintenance, inter-generational relations, return migration, xenophobia and antisemitism, the relationship between migrants and the host society, and institutions (churches and synagogues, fraternal organizations, learned societies, archives, museums and libraries, etc.) established by migrants in the U.S., and b) assessing the impacts of later migration waves from Europe to the U.S., caused by the Holocaust and the Second World War, the 1956 Hungarian uprising, the 1968 Prague Spring, Soviet emigration policies, the fall of the Berlin Wall, and the civil wars in Yugoslavia. 

Keeping in mind the pressing ethical questions that subtend migration (both historical and contemporary), this class will also ask what it means to be a descendant of Central and Eastern European migrants in present-day Minnesota—not just of those who arrived over a century ago, but also more recent migrants, e.g., Russians, or Muslims from Bosnia-Hercegovina. To this end, we will enrich our classroom by extending it into the metro area with visits to relevant sites and meetings with representatives of some of these communities in order to understand their current lives, work, and challenges. This class will thus draw on numerous local resources: archives, buildings such as religious sites and community centers, museums, etc.","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"HIST","3813W","Slavery and the Making of America","Twin Cities","This course examines American racial slavery and its centrality to U.S. history. The course teaches students to consider the experiences of enslaved people, observe how the institution of slavery operated, and understand its far-reaching influence across social, political, cultural, economic, legal, environmental, and intellectual domains.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3821","United States in the 20th Century to 1945","Twin Cities","American politics and society in the progressive era, the 1920's, the Great Depression and World War II. Economic reform at home, the challenges of world war abroad, and social change affecting the status of women and racial minorities.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"HIST","3848","The 1970s: Stayin' Alive in the United States","Twin Cities","Stuck between the iconic 1960s and the flashy 1980s, the 1970s—for a long time by historians—were thought of as the decade where nothing happened. However, is that really the case? The 1970s have turned out to be an ever more important decade to examine, research, and think about. The previously declared “stagnant” decade has been the subject of newfound attention and together we will immerse ourselves in the music, politics, technology, and issues of the time to discover exactly how disco came to dominate the music charts, how people lost hope in the political system, how civil rights activists continued the quest for equality, and how folks did their best to stay alive in a very confusing decade.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
"HIST","3849","The Histories of Student Activism in the United States","Twin Cities","College students do a lot of things. They study. They are part of clubs, sports teams, and organizations. They work. They build lives outside the institution. They also protest and look for ways to change the world. This is a course that explores the many histories of student activism. Students have taken part in some of the most important social movements in the world. Students have also turned their attention inward to demand that the university change or expand in one way or another. In all of these ways, students are engaging in civic life and thinking through the ethics of many public problems.

Through a focus on the United States and particular attention paid to the University of Minnesota itself, students will think deeply about questions of activism and reflect on the actions of their direct historical counterparts. We will examine how various student groups debate ethics and make decisions about how to engage with the broader body politic. Throughout the semester we will be learning and discussing both how world events shape college students and how college students shape the world around them.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
"HIST","3852","U.S. Labor and Working-Class History","Twin Cities","This course examines the history of labor and working-class people in the United States from the colonial era to the present. We will discuss the various forms of forced labor that were essential to European colonization in the Americas, and the impact they had on social and political development of the United States. We also examine differences and similarities among agricultural and manufacturing employment, and how they changed over the course of the 18th, 19th, and 20th centuries. Finally, we examine struggles over the control, conditions, and rewards of employment, as they were shaped by struggles over slavery and the rise of industry in the late 19th century, debates over immigration and the welfare state in the early 20th century, and the shift from an industrial to a service-based economy in the past half-century. Central to our study will be the experiences of working people, and how they differ by gender, race, nationality, and sector. Students will be asked to analyze how and why those differences changed over time, and how they shaped the nation in which we now live.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"HIST","3853","Black Protest in Twentieth Century America","Twin Cities","This course gets at the heart of why/how African Americans have been fighting for social and political equality throughout the 20th Century. We explore various ways that African Americans have articulated their political demands and affirmed their citizenship rights using youth and grassroots organizations, workers' rights, feminism, education, the courts and laws as tools for political advancement.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall, Spring & Summer"
"HIST","3854","Race and Sport","Twin Cities","This class examines how race, gender, and sport intersect as sites of resistance and reform in twentieth century American life. With the intensification of Jim Crow coinciding with the professionalization and commercialization of sports, athletes of color became central to American debates about science, citizenship, class, ethnicity, sexuality, social mobility, belonging, culture, and entitlement. This seminar will be particularly interested in how athletes of color forced a place for themselves in sports like baseball, boxing, football, golf, and basketball by exercising different models of political protest, citing an urgent need for social justice reforms that spread beyond the realm of sport.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall"
"HIST","3858","Policing, Surveillance, and Social Movements in 20th Century U.S.","Twin Cities","This course explores how policing and surveillance changed, evolved, and adapted throughout the twentieth century in the United States. We will trace the trajectory of police power & legitimacy as well as examine how the institution of policing responded to ongoing racial justice movements. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"HIST","3859","African Americans in Germany","Twin Cities","How have African Americans understood their experiences with race outside of the United States? African Americans have been migrating and circulating the globe since the American Revolution, and it is only recently that scholars have considered the ways in which an abroad experience has been transformative for African Americans. In this seminar-style class, we will explore why and how African Americans have used their experiences in Germany to express a new understanding of their identity in the United States.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"HIST","3862","American Immigration History","Twin Cities","The United States has frequently been called a “nation of immigrants,” yet despite this celebratory view of the U.S.’s immigrant origins, present-day immigration often provokes fear, anxiety, and resistance. Indeed, immigrants have rarely been truly welcomed in any historical era. This course will examine the history of immigration to, and migration within, the United States from the colonial era to the present, including forced migrations, such as the African slave trade.

We will consider the full range of the migration experience, including what compelled or inspired people to leave their homelands, the means of their migration, and how they settled in their new homes. In addition, we will look at the cultural transformations precipitated by immigration including the creation of ethnic identities, assimilation, and transculturation. Various forms of nativist sentiment and practice will be addressed, as well as migrant and ethnic resistance to nativism, racism, and exploitation.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3864","African American History: 1619-1865","Twin Cities","Importance of dynamics of class, gender, region, and political ideology. Changing nature of race/racism.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"HIST","3871","American Indian History: Pre-Contact to 1830","Twin Cities","Introduction to American Indian history from ancient native America to the removal era. Focuses on the social, cultural, political, and economic diversity of Native American peoples and Native American experiences with European colonialism.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HIST","3872","American Indian History: 1830 to the Present","Twin Cities","Focus on the impact of federal Indian policy on American Indian cultures and societies, and on American Indian culture change.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HIST","3875W","Comparative Race and Ethnicity in US History","Twin Cities","This writing-intensive course examines the racial history of modern America to learn from and engage with what historians enmeshed in ethnic studies do. These historians examine the systematic and coordinated exercises of power called race in the American past and make legible how racially aggrieved groups responded to this shaping power. Thus, throughout, we ask, ""What did racial subjects do with what was done to them by the American system forged out of settler colonialism, slavery, racism, and other forms of injustice, exclusion, and violence?"" This question issues an intellectual challenge to do all that needs to be done to capture community life, the politics of difference, and the dynamism of social identities in all their richness, fullness, and complexity. In other words, we study and write about the racial history of modern America, including its ugly past and arc of justice, to consider what it would take to transcend this racial past.","3","3","No","1","4","AFV - A-F or Audit","-","Periodic Fall & Spring"
"HIST","3877","Asian American History, 1850-Present","Twin Cities","Asian American history and contemporary issues, from 1850 to the present. Immigration, labor, anti-Asian movements, women/families, impact of World War Two, new immigrant/refugee communities, civil rights, Asian American identity/culture.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HMED","3001W","Health, Disease, and Healing I","Twin Cities","Introduction to intellectual/social history of European/American medicine, health care from classical antiquity through 18th century.","4","4","No","1","4","OPT - Student Option","-","Every Fall"
"HMED","3002W","Health Care in History II","Twin Cities","The course explores the history of medicine from the early 1800s through the present day. Topics covered include the history of public health, germ theory, medical technology, surgery, empire and medicine, health insurance, and mind-body medicine. Hands-on work at the Wangensteen Historical Library will also enrich our understanding of diseases as more than objective biological entities. Special attention is paid to the ways culture, race, and economy have shaped the history of healthcare over time.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"HMED","3040","Human Health, Disease, and the Environment in History","Twin Cities","Introduction to historical relationship of human health and the environment. How natural/human-induced environmental changes have, over time, altered our experiences with disease and our prospects for health. ","3","3","No","1","3","OPT - Student Option","-","Every Spring & Summer"
"HMED","3045","Public Health and Global Health Histories: Diseases, Population, and Equity","Twin Cities","This course delves into the rich histories of public health and global health in both Western and Asian contexts. We will critically analyze the cultural and scientific foundations of public health and germ theories in Western Europe, the United States, and East Asia, revealing how their institutional, political, and colonial legacies have profoundly shaped public health practices over time and space. Through this exploration, we will assess the successes and obstacles encountered by global health campaigns tackling issues such as malaria, smallpox, health inequities, SARS, COVID-19, and overpopulation in Asia, Africa, and the West. We will also uncover how East and South Asia emerged early on as an essential battleground for global health interventions, recognizing that later developmental strides led to notable successes in combating pandemics and establishing primary healthcare, which captured the attention of nations worldwide. Ultimately, we will investigate how geopolitical competition has fueled the transformation of public health and medicine on a global scale, providing crucial insights into the interconnectedness of health and politics today.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HMED","3055","Women, Health, and History","Twin Cities","Women's historical roles as healers, patients, research subjects, health activists. Biological determinism, reproduction, mental health, nursing, women physicians, public health reformers, alternative practitioners. Gender disparities in diagnosis, treatment, research, careers. Assignments allow students to explore individual interests.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"HMED","3075","Technology and Medicine in Modern America","Twin Cities","How technology came to medicine's center-stage. Impact on production of medical knowledge, professionalization, development of institutions/industry, health policy, and gender/race disparities in health care.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HMED","3345","Medicine, Health, and Diseases in East Asia","Twin Cities","This course explores the history of medicine in East Asia from the ancient period to the present day. From the globalization of acupuncture practices to the fight against the deadly SARS and COVID viruses, East and Southeast Asians in their homelands and abroad have sought to develop, transform, and disseminate their ways of healing.

We will critically examine classical Chinese medicine's persistence, transformation, and globalization in the region and beyond. Other topics covered include the role of Western medicine in East Asia, the contestation over vaccination and pharmaceuticals, the role of colonialism in shaping medical practices, and the imaginations of Asian medicine in the United States.","3","3","No","1","3","OPN - Student Option No Audit","-","Every Fall"
"HSCI","1011","Digital World","Twin Cities","Essential knowledge and critical perspective to understand today's Digital World. The history and social impact of the digital revolution, including security, surveillance, ""virtual reality,"" and the future of the Internet.","3","3","No","1","3","OPT - Student Option","000677","Every Spring"
"HSCI","1212","Life on Earth: Origins, Evolution & Ecology","Twin Cities","How have people explained where life came from and how it has developed over time? We examine controversies over life's origins, the Holocene extinction, human population growth, the Dust Bowl and soil conservation, DDT and falcon repatriation, and disease and responses to pandemics. Evolution, natural theology. Ecosystems.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"HSCI","1585","Mammoths, Minerals, Monoculture: History of Earth and Environmental Science","Twin Cities","This course investigates the many ways people across the globe have sought to understand the environment and the earth from antiquity to the present.  We will study the context in which the modern earth and environmental sciences emerged, asking throughout the semester what knowledge traditions contributed to the development of the sciences we know today.  We will investigate the historical perspectives that shaped three intersecting themes throughout the semester: the questions of geological time and of change in the study of the earth; human use of natural resources in industry and agriculture; and understandings of the earth and environment as a global system.   We will examine secondary historical scholarship and primary sources from North and South America, Africa, Europe, and Asia in order to better understand the religious and philosophical stakes of earth and environmental science, the role of empire and state building in the development of geoscience, and the interrelationship of science and industry.  ","3","3","No","1","4","OPT - Student Option","-","Every Fall"
"HSCI","1714","Stone Tools to Steam Engines: Technology and History to 1750","Twin Cities","Technology is an enormous force in our society, and has become so important that in many ways it seems to have a life of its own. This course uses historical case studies to demonstrate that technology is not autonomous, but a human activity, and that people and societies made choices about the technologies they developed and used. It asks how technological differences between nations influenced their different courses of development, and why some societies seemed to advance while others did not. We ask how technological choices can bring about consequences greater than people expected, and how we might use this knowledge in making our own technological choices. In particular, we explore the historical background, development, and character of the most widespread technological systems the world has known, from prehistoric stone tool societies, through Egypt and the pyramids, ancient Greece and Rome, the explosion of Islam, and the dynamic and often violent technologies of medieval Europe.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","1715","History of Modern Technology: Waterwheels to the Web","Twin Cities","This course explores the many technological systems that have come to span our globe, alongside the widespread persistence of traditional technologies. We start with the earliest glimmerings of modernity and industrialization, and move on in time to the building of global technological networks. How have people changed their worlds through technologies like steam engines and electronics?  Is it a paradox that many traditional agricultural and household technologies have persisted? How have technologies of war remade the global landscape? We ask how business and government have affected technological entrepreneurs, from railroads to technologies of global finance. We end by considering the tension between technologies that threaten our global environment and technologies that offer us hopes of a new world.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","1814","How Science Came to Be","Twin Cities","Modern culture is a culture of science. Many of our key cognitive and social values are modeled after and subordinated to science. In this course we will examine the emergence of modern science—from antiquity through the end of the seventeenth century—to understand the nature of scientific knowledge and its contexts of production and validation. Our main focus will be on western science, or the way science developed in Europe, but we will also consider non-western influences like the culture of ancient Mesopotamia or medieval Islam.","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"HSCI","1815","Making Modern Science: Atoms, Genes and Quanta","Twin Cities","How scientists like Darwin and Einstein taught us to think about nature; everything from space, time and matter to rocks, plants, and animals.","3","4","No","1","4","OPT - Student Option","-","Periodic Fall, Spring & Summer"
"HSCI","2333V","Honors Course: A Century of Science in Modern America","Twin Cities","Science and technology influence nearly every aspect of our daily lives as well as the communities in which we live, both locally and globally. How did science and technology become such ubiquitous and powerful aspects of American industry, government policy, public life, and international negotiation? What are the responsibilities of scientists and engineers who play a critical role in creating and maintaining these elements? How can the broader public position itself to provide encouragement, insight and critique of the research and applications of science and technology? This course is intended to examine these questions by exploring historical case studies that highlight ethical, political, and social issues that give meaning to, and in turn, are shaped by science and technology. Beginning with the role of scientists as professional experts in the Progressive era, we consider how ideals of scientific management impacted animal lives and workers = bodies. Ethical choices frame the application of expertise and require attention and specific decision-making. Using eugenics as an example, we will reflect upon the interplay between the often naïve understanding of heredity and public policy and continue discussion into the application of contemporary genetic testing. Ethics are framed in social and political settings, and we will follow sometimes surprisingly comparable developments in Russia and the United States, with particular attention to large-scale engineering projects in the 1920s and 1930s and the space race in the 1950s and 1960s in order to understand how these reflected, or failed to reflect, risk and human life. This course meets the Historical Perspectives, Civic Life and Ethics, and Writing Intensive requirements as defined by the Council on Liberal Education. Along with Student Learning Outcomes, these requirements will help you continue to build critical tools for your work at the university as well as ways to evaluate and create knowledge in and beyond your intended career area.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall"
"HSCI","3211","Biology and Culture in the 19th and 20th Centuries","Twin Cities","Changing conceptions of life and aims and methods of biology; changing relationships between biology and the physical and social sciences; broader intellectual and cultural dimensions of developments in biology.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HSCI","3242","Navigating a Darwinian World","Twin Cities","In this course we grapple with the impact of Darwin's theory of evolution in the scientific community and beyond. We'll examine and engage the controversies that have surrounded this theory from its inception in the 19th century through its applications in the 21st. What made Darwin a Victorian celebrity, a religious scourge, an economic sage and a scientific hero? We'll look closely at the early intellectual influences on theory development; study the changing and dynamic relationship between science and religion; and critically analyze the application of Darwin's theory to questions of human nature and behavior.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
